datetime,Ta_2m,Ta_2m_uncertainty,PCP,Huma_2m,Huma_2m_Uncertainty,Irradiation,Irradiation_Uncertainty,Windspeed,Wind_direction,gRad2,gRaddown,Ts_10cm,Ts_60cm,date
2024-05-23T13:00:00Z,23.5,NA,0,62.2,NA,NA,NA,1,17,489,22,14,13.5,2024-05-23
2024-05-23T13:30:00Z,24.1,NA,0,63.1,NA,NA,NA,0.7,3,399,22,14.1,13.6,2024-05-23
2024-05-23T14:00:00Z,23.2,NA,0,65,NA,NA,NA,0.8,27,360,21,14.2,13.6,2024-05-23
2024-05-23T14:30:00Z,26,NA,0,55.9,NA,NA,NA,1.3,25,900,23,14.4,13.5,2024-05-23
2024-05-23T15:00:00Z,25.6,NA,0,56.5,NA,NA,NA,1.4,11,562,26,14.4,13.5,2024-05-23
2024-05-23T15:30:00Z,25.8,NA,0,56.4,NA,NA,NA,1.2,11,708,26,14.5,13.5,2024-05-23
2024-05-23T16:00:00Z,24.5,NA,0,57.3,NA,NA,NA,0.9,47,259,28,14.7,13.5,2024-05-23
2024-05-23T16:30:00Z,21.3,NA,0,65.8,NA,NA,NA,0.4,125,102,23,14.8,13.5,2024-05-23
2024-05-23T17:00:00Z,20.4,NA,0,74.7,NA,NA,NA,0,153,70,19,14.9,13.6,2024-05-23
2024-05-23T17:30:00Z,19.5,NA,0,80.5,NA,NA,NA,0,141,48,17,15.1,13.6,2024-05-23
2024-05-23T18:00:00Z,18.3,NA,0,89.3,NA,NA,NA,0,168,16,15,15.2,13.6,2024-05-23
2024-05-23T18:30:00Z,17.4,NA,0,95.6,NA,NA,NA,0.3,214,2,14,15.2,13.6,2024-05-23
2024-05-23T19:00:00Z,16.7,NA,0,99.7,NA,NA,NA,0.4,214,0,13,15.3,13.7,2024-05-23
2024-05-23T19:30:00Z,16.1,NA,0,100,NA,NA,NA,0.9,226,0,11,15.3,13.7,2024-05-23
2024-05-23T20:00:00Z,15.6,NA,0,100,NA,NA,NA,1.1,227,0,10,15.3,13.7,2024-05-23
2024-05-23T20:30:00Z,15.1,NA,0,100,NA,NA,NA,1.1,227,0,10,15.3,13.8,2024-05-23
2024-05-23T21:00:00Z,14.9,NA,0,100,NA,NA,NA,1.2,232,0,9,15.3,13.8,2024-05-23
2024-05-23T21:30:00Z,14.8,NA,0,100,NA,NA,NA,1.1,229,0,9,15.3,13.8,2024-05-23
2024-05-23T22:00:00Z,14.8,NA,0,100,NA,NA,NA,1,226,0,9,15.3,13.8,2024-05-23
2024-05-23T22:30:00Z,14.8,NA,0,100,NA,NA,NA,1.1,233,0,9,15.3,13.8,2024-05-23
2024-05-23T23:00:00Z,14.9,NA,0,100,NA,NA,NA,0.9,223,0,9,15.2,13.8,2024-05-23
2024-05-23T23:30:00Z,14.8,NA,0,100,NA,NA,NA,0.6,198,0,9,15.2,13.8,2024-05-23
2024-05-24T00:30:00Z,14.4,NA,0,100,NA,NA,NA,0.3,210,0,8,15.2,13.9,2024-05-24
2024-05-24T01:00:00Z,14.3,NA,0,100,NA,NA,NA,0.8,218,0,8,15.1,13.8,2024-05-24
2024-05-24T01:30:00Z,14.2,NA,0,100,NA,NA,NA,1.3,227,0,8,15.1,13.9,2024-05-24
2024-05-24T02:00:00Z,14.2,NA,0,100,NA,NA,NA,1.1,226,0,8,15,13.9,2024-05-24
2024-05-24T02:30:00Z,14.1,NA,0,100,NA,NA,NA,1,231,0,8,15,13.9,2024-05-24
2024-05-24T03:00:00Z,13.9,NA,0,100,NA,NA,NA,1.1,230,0,7,14.9,13.9,2024-05-24
2024-05-24T03:30:00Z,14,NA,0,100,NA,NA,NA,0.2,194,0,7,14.9,13.9,2024-05-24
2024-05-24T04:00:00Z,13.9,NA,0,100,NA,NA,NA,0.6,224,0,7,14.9,13.9,2024-05-24
2024-05-24T04:30:00Z,13.7,NA,0,100,NA,NA,NA,1.1,232,0,7,14.8,14,2024-05-24
2024-05-24T05:00:00Z,13.6,NA,0,100,NA,NA,NA,1,225,0,7,14.8,13.9,2024-05-24
2024-05-24T05:30:00Z,13.6,NA,0,100,NA,NA,NA,0.8,216,0,7,14.8,14,2024-05-24
2024-05-24T06:00:00Z,13.5,NA,0,100,NA,NA,NA,0.6,220,0,7,14.8,14,2024-05-24
2024-05-24T06:30:00Z,13.6,NA,0,100,NA,NA,NA,0.1,201,1,7,14.8,14,2024-05-24
2024-05-24T07:00:00Z,13.7,NA,0.1,100,NA,NA,NA,0.5,227,16,7,14.7,14,2024-05-24
2024-05-24T07:30:00Z,14.1,NA,0.1,100,NA,NA,NA,0.6,231,61,7,14.7,14,2024-05-24
2024-05-24T08:00:00Z,14.7,NA,0,100,NA,NA,NA,0.5,222,136,8,14.6,14,2024-05-24
2024-05-24T08:30:00Z,16.4,NA,0,100,NA,NA,NA,0.4,133,221,9,14.5,14,2024-05-24
2024-05-24T09:00:00Z,17,NA,0,100,NA,NA,NA,1,15,269,10,14.5,13.9,2024-05-24
2024-05-24T09:30:00Z,17.7,NA,0,98.8,NA,NA,NA,1,18,363,11,14.4,13.9,2024-05-24
2024-05-24T10:00:00Z,18.5,NA,0,94.2,NA,NA,NA,1.1,18,313,12,14.4,13.9,2024-05-24
2024-05-24T10:30:00Z,19.3,NA,0,91.9,NA,NA,NA,1.1,16,449,13,14.4,13.9,2024-05-24
2024-05-24T11:00:00Z,20.9,NA,0,85.3,NA,NA,NA,1.1,28,531,14,14.4,13.8,2024-05-24
2024-05-24T11:30:00Z,21.4,NA,0,83.4,NA,NA,NA,1,37,452,16,14.4,13.8,2024-05-24
2024-05-24T12:00:00Z,22.9,NA,0,78.6,NA,NA,NA,1.4,27,638,17,14.5,13.8,2024-05-24
2024-05-24T12:30:00Z,24.4,NA,0,72.7,NA,NA,NA,1.4,28,742,19,14.5,13.8,2024-05-24
2024-05-24T13:00:00Z,26.4,NA,0,61.7,NA,NA,NA,1.8,8,811,22,14.6,13.7,2024-05-24
2024-05-24T13:30:00Z,25.5,NA,0,63.9,NA,NA,NA,1.3,26,531,24,14.7,13.7,2024-05-24
2024-05-24T14:00:00Z,25.1,NA,0,62.5,NA,NA,NA,1.1,36,533,24,14.8,13.7,2024-05-24
2024-05-24T14:30:00Z,24.2,NA,0,66.9,NA,NA,NA,0.9,31,554,24,14.9,13.7,2024-05-24
2024-05-24T15:00:00Z,27.3,NA,0,58.1,NA,NA,NA,1.7,22,818,26,15,13.7,2024-05-24
2024-05-24T15:30:00Z,23.8,NA,0,65.3,NA,NA,NA,0.9,79,312,26,15.1,13.7,2024-05-24
2024-05-24T16:00:00Z,23.5,NA,0,68.2,NA,NA,NA,1,38,331,24,15.2,13.7,2024-05-24
2024-05-24T16:30:00Z,22.4,NA,0,71.6,NA,NA,NA,0.7,353,219,22,15.4,13.8,2024-05-24
2024-05-24T17:00:00Z,20.5,NA,0,76.4,NA,NA,NA,0.4,289,81,20,15.5,13.8,2024-05-24
2024-05-24T17:30:00Z,19,NA,0,82.1,NA,NA,NA,0.3,140,42,17,15.6,13.8,2024-05-24
2024-05-24T18:00:00Z,17.6,NA,0,91.8,NA,NA,NA,0,121,17,14,15.7,13.9,2024-05-24
2024-05-24T18:30:00Z,16.3,NA,0,99.1,NA,NA,NA,0.3,201,1,13,15.7,14,2024-05-24
2024-05-24T19:00:00Z,15.5,NA,0,100,NA,NA,NA,0.9,228,0,12,15.8,13.9,2024-05-24
2024-05-24T19:30:00Z,14.7,NA,0,100,NA,NA,NA,1.2,231,0,10,15.8,14,2024-05-24
2024-05-24T20:00:00Z,14.3,NA,0,100,NA,NA,NA,1.3,235,0,9,15.8,14,2024-05-24
2024-05-24T20:30:00Z,14,NA,0,100,NA,NA,NA,0.8,218,0,9,15.8,14,2024-05-24
2024-05-24T21:00:00Z,13.7,NA,0,100,NA,NA,NA,1.1,230,0,8,15.8,14,2024-05-24
2024-05-24T21:30:00Z,13.3,NA,0,100,NA,NA,NA,1.2,230,0,8,15.7,14,2024-05-24
2024-05-24T22:00:00Z,13.1,NA,0,100,NA,NA,NA,1.2,227,0,8,15.7,14,2024-05-24
2024-05-24T22:30:00Z,13,NA,0,100,NA,NA,NA,1.2,227,0,7,15.7,14.1,2024-05-24
2024-05-24T23:00:00Z,13,NA,0,100,NA,NA,NA,1.1,225,0,7,15.7,14.1,2024-05-24
2024-05-24T23:30:00Z,13.1,NA,0,100,NA,NA,NA,1.2,231,0,7,15.6,14.1,2024-05-24
2024-05-25T00:30:00Z,13,NA,0,100,NA,NA,NA,0.9,220,0,7,15.5,14.1,2024-05-25
2024-05-25T01:00:00Z,12.7,NA,0,100,NA,NA,NA,0.6,217,0,7,15.4,14.2,2024-05-25
2024-05-25T01:30:00Z,12.4,NA,0,100,NA,NA,NA,1.2,224,0,7,15.3,14.1,2024-05-25
2024-05-25T02:00:00Z,12.4,NA,0,100,NA,NA,NA,0.6,221,0,7,15.3,14.2,2024-05-25
2024-05-25T02:30:00Z,12.2,NA,0,100,NA,NA,NA,1.1,227,0,6,15.3,14.2,2024-05-25
2024-05-25T03:00:00Z,12.1,NA,0,100,NA,NA,NA,0.7,223,0,6,15.2,14.2,2024-05-25
2024-05-25T03:30:00Z,12,NA,0,100,NA,NA,NA,1.2,228,0,6,15.1,14.2,2024-05-25
2024-05-25T04:00:00Z,12.1,NA,0,100,NA,NA,NA,0.8,219,0,6,15.1,14.2,2024-05-25
2024-05-25T04:30:00Z,11.9,NA,0,100,NA,NA,NA,1,228,0,6,15,14.2,2024-05-25
2024-05-25T05:00:00Z,12.1,NA,0,100,NA,NA,NA,0.8,216,0,6,14.9,14.2,2024-05-25
2024-05-25T05:30:00Z,12.2,NA,0,100,NA,NA,NA,0.4,170,0,6,14.9,14.2,2024-05-25
2024-05-25T06:00:00Z,12.2,NA,0,100,NA,NA,NA,0.6,211,0,6,14.8,14.2,2024-05-25
2024-05-25T06:30:00Z,12.3,NA,0,100,NA,NA,NA,0.3,208,0,6,14.8,14.3,2024-05-25
2024-05-25T07:00:00Z,12.4,NA,0,100,NA,NA,NA,0.9,225,8,6,14.7,14.3,2024-05-25
2024-05-25T07:30:00Z,12.8,NA,0,100,NA,NA,NA,0.8,225,40,6,14.7,14.3,2024-05-25
2024-05-25T08:00:00Z,13.5,NA,0.2,100,NA,NA,NA,0.1,111,48,7,14.6,14.3,2024-05-25
2024-05-25T08:30:00Z,14,NA,0,100,NA,NA,NA,0,83,79,7,14.6,14.2,2024-05-25
2024-05-25T09:00:00Z,14.2,NA,0,100,NA,NA,NA,0.3,219,65,7,14.5,14.2,2024-05-25
2024-05-25T09:30:00Z,14.3,NA,0.4,100,NA,NA,NA,0,228,74,8,14.4,14.2,2024-05-25
2024-05-25T10:00:00Z,14.5,NA,2.6,100,NA,NA,NA,0.2,130,68,8,14.4,14.2,2024-05-25
2024-05-25T10:30:00Z,14.7,NA,3.2,100,NA,NA,NA,0.9,103,140,8,14.4,14.2,2024-05-25
2024-05-25T11:00:00Z,16,NA,0,100,NA,NA,NA,0,333,304,9,14.4,14.2,2024-05-25
2024-05-25T11:30:00Z,17.5,NA,0,99.3,NA,NA,NA,0.2,22,406,10,14.4,14.1,2024-05-25
2024-05-25T12:00:00Z,18.5,NA,0,93.7,NA,NA,NA,0.3,12,348,12,14.3,14.1,2024-05-25
2024-05-25T12:30:00Z,18.6,NA,0,89.7,NA,NA,NA,0.3,114,259,13,14.3,14.1,2024-05-25
2024-05-25T13:00:00Z,19.1,NA,0,90.5,NA,NA,NA,0.1,28,329,13,14.3,14.1,2024-05-25
2024-05-25T13:30:00Z,19.7,NA,0,85.6,NA,NA,NA,0.5,238,370,14,14.4,14.1,2024-05-25
2024-05-25T14:00:00Z,18.9,NA,0,83,NA,NA,NA,0.6,261,295,14,14.4,14,2024-05-25
2024-05-25T14:30:00Z,18.7,NA,0,84.5,NA,NA,NA,0.4,333,256,14,14.4,14,2024-05-25
2024-05-25T15:00:00Z,18.7,NA,0,82.7,NA,NA,NA,0.3,46,222,14,14.5,14.1,2024-05-25
2024-05-25T15:30:00Z,18.5,NA,0,83.3,NA,NA,NA,0.3,99,192,14,14.6,14,2024-05-25
2024-05-25T16:00:00Z,18.1,NA,0,86.7,NA,NA,NA,0.1,83,149,13,14.7,14.1,2024-05-25
2024-05-25T16:30:00Z,17.6,NA,0,87.3,NA,NA,NA,0,126,103,13,14.7,14.1,2024-05-25
2024-05-25T17:00:00Z,17,NA,0,91.5,NA,NA,NA,0,133,81,13,14.8,14.1,2024-05-25
2024-05-25T17:30:00Z,16.6,NA,0,94.3,NA,NA,NA,0.1,142,77,12,14.8,14.1,2024-05-25
2024-05-25T18:00:00Z,16.2,NA,0,96.2,NA,NA,NA,0.1,218,50,11,14.8,14.1,2024-05-25
2024-05-25T18:30:00Z,15.4,NA,0,99.5,NA,NA,NA,0,149,7,11,14.8,14.2,2024-05-25
2024-05-25T19:00:00Z,14.7,NA,0,100,NA,NA,NA,0.3,205,0,10,14.9,14.1,2024-05-25
2024-05-25T19:30:00Z,14,NA,0,100,NA,NA,NA,0.8,227,0,9,14.9,14.2,2024-05-25
2024-05-25T20:00:00Z,13.6,NA,0,100,NA,NA,NA,0.6,228,0,9,14.9,14.2,2024-05-25
2024-05-25T20:30:00Z,13.3,NA,0,100,NA,NA,NA,1,228,0,8,14.9,14.2,2024-05-25
2024-05-25T21:00:00Z,13,NA,0,100,NA,NA,NA,1,229,0,7,14.9,14.2,2024-05-25
2024-05-25T21:30:00Z,12.8,NA,0,100,NA,NA,NA,0.9,231,0,7,14.9,14.2,2024-05-25
2024-05-25T22:00:00Z,12.6,NA,0,100,NA,NA,NA,0.9,229,0,7,14.8,14.2,2024-05-25
2024-05-25T22:30:00Z,12.4,NA,0,100,NA,NA,NA,1.1,232,0,7,14.8,14.2,2024-05-25
2024-05-25T23:00:00Z,12.2,NA,0,100,NA,NA,NA,1.1,230,0,7,14.8,14.2,2024-05-25
2024-05-25T23:30:00Z,11.9,NA,0,100,NA,NA,NA,0.4,196,0,6,14.7,14.2,2024-05-25
2024-05-26T00:30:00Z,11.4,NA,0,100,NA,NA,NA,1.1,228,0,6,14.7,14.2,2024-05-26
2024-05-26T01:00:00Z,11.1,NA,0,100,NA,NA,NA,0.3,206,0,6,14.6,14.2,2024-05-26
2024-05-26T01:30:00Z,10.9,NA,0,100,NA,NA,NA,0.9,224,0,6,14.6,14.3,2024-05-26
2024-05-26T02:00:00Z,10.6,NA,0,100,NA,NA,NA,1.1,228,0,6,14.5,14.3,2024-05-26
2024-05-26T02:30:00Z,10.5,NA,0,100,NA,NA,NA,0.9,223,0,5,14.4,14.3,2024-05-26
2024-05-26T03:00:00Z,10.4,NA,0,100,NA,NA,NA,0.8,220,0,5,14.4,14.3,2024-05-26
2024-05-26T03:30:00Z,10.3,NA,0,100,NA,NA,NA,0.3,198,0,5,14.4,14.3,2024-05-26
2024-05-26T04:00:00Z,10.1,NA,0,100,NA,NA,NA,0.2,211,0,5,14.4,14.3,2024-05-26
2024-05-26T04:30:00Z,9.9,NA,0,100,NA,NA,NA,0.9,221,0,5,14.3,14.3,2024-05-26
2024-05-26T05:00:00Z,9.8,NA,0,100,NA,NA,NA,1.2,228,0,5,14.2,14.3,2024-05-26
2024-05-26T05:30:00Z,9.8,NA,0,100,NA,NA,NA,0.4,217,0,5,14.2,14.3,2024-05-26
2024-05-26T06:00:00Z,9.6,NA,0,100,NA,NA,NA,0.9,214,0,5,14.1,14.3,2024-05-26
2024-05-26T06:30:00Z,9.6,NA,0,100,NA,NA,NA,0.7,211,2,4,14,14.3,2024-05-26
2024-05-26T07:00:00Z,9.7,NA,0,100,NA,NA,NA,1.1,221,18,5,14,14.3,2024-05-26
2024-05-26T07:30:00Z,10.4,NA,0.1,100,NA,NA,NA,0.4,218,63,4,13.9,14.3,2024-05-26
2024-05-26T08:00:00Z,11.8,NA,0,100,NA,NA,NA,0,161,158,6,13.9,14.3,2024-05-26
2024-05-26T08:30:00Z,12.7,NA,0,100,NA,NA,NA,0.1,111,162,6,13.8,14.2,2024-05-26
2024-05-26T09:00:00Z,13.2,NA,0,100,NA,NA,NA,0.1,55,256,7,13.7,14.2,2024-05-26
2024-05-26T09:30:00Z,14.1,NA,0,99.9,NA,NA,NA,0.8,36,306,8,13.6,14.1,2024-05-26
2024-05-26T10:00:00Z,15.7,NA,0,98.6,NA,NA,NA,0.8,33,322,9,13.6,14.1,2024-05-26
2024-05-26T10:30:00Z,16.3,NA,0,95.4,NA,NA,NA,0.6,10,294,10,13.6,14.1,2024-05-26
2024-05-26T11:00:00Z,17.8,NA,0,89.8,NA,NA,NA,0.4,351,340,11,13.6,14.1,2024-05-26
2024-05-26T11:30:00Z,19.3,NA,0,85.1,NA,NA,NA,0.9,8,403,13,13.6,14,2024-05-26
2024-05-26T12:00:00Z,19.4,NA,0,82.9,NA,NA,NA,0.9,358,329,13,13.6,14,2024-05-26
2024-05-26T12:30:00Z,20,NA,0,80.2,NA,NA,NA,0.8,24,351,14,13.7,14,2024-05-26
2024-05-26T13:00:00Z,20.6,NA,0,78.5,NA,NA,NA,0.9,33,352,15,13.7,14,2024-05-26
2024-05-26T13:30:00Z,20.7,NA,0,78.6,NA,NA,NA,0.9,38,374,15,13.8,14,2024-05-26
2024-05-26T14:00:00Z,20.5,NA,0,78.7,NA,NA,NA,0.8,56,307,15,13.9,14,2024-05-26
2024-05-26T14:30:00Z,20.8,NA,0,77.7,NA,NA,NA,1,35,388,16,13.9,14,2024-05-26
2024-05-26T15:00:00Z,21.2,NA,0,77.1,NA,NA,NA,1,359,426,16,14,14,2024-05-26
2024-05-26T15:30:00Z,21.2,NA,0,76.5,NA,NA,NA,1.1,18,388,17,14.1,13.9,2024-05-26
2024-05-26T16:00:00Z,21.1,NA,0,77.3,NA,NA,NA,0.8,39,304,17,14.2,14,2024-05-26
2024-05-26T16:30:00Z,19.9,NA,0,81,NA,NA,NA,0.7,38,193,16,14.3,13.9,2024-05-26
2024-05-26T17:00:00Z,19.5,NA,0,84.2,NA,NA,NA,0.6,55,185,15,14.4,14,2024-05-26
2024-05-26T17:30:00Z,18.2,NA,0,88.1,NA,NA,NA,0.4,90,75,15,14.4,13.9,2024-05-26
2024-05-26T18:00:00Z,16.9,NA,0,95.2,NA,NA,NA,0.3,50,26,13,14.5,14,2024-05-26
2024-05-26T18:30:00Z,15.7,NA,0,99.2,NA,NA,NA,0.5,118,2,12,14.6,14,2024-05-26
2024-05-26T19:00:00Z,15,NA,0,100,NA,NA,NA,0,117,0,11,14.7,14,2024-05-26
2024-05-26T19:30:00Z,14.8,NA,0,100,NA,NA,NA,0,188,0,10,14.7,14,2024-05-26
2024-05-26T20:00:00Z,14.9,NA,0,100,NA,NA,NA,0.1,214,0,9,14.8,14,2024-05-26
2024-05-26T20:30:00Z,15,NA,0,100,NA,NA,NA,0,194,0,9,14.7,14,2024-05-26
2024-05-26T21:00:00Z,14.9,NA,0,100,NA,NA,NA,0,98,0,9,14.8,14,2024-05-26
2024-05-26T21:30:00Z,14.8,NA,0,100,NA,NA,NA,0,95,0,8,14.7,14,2024-05-26
2024-05-26T22:00:00Z,14.8,NA,0,100,NA,NA,NA,0,180,0,8,14.7,14,2024-05-26
2024-05-26T22:30:00Z,14.8,NA,0,100,NA,NA,NA,0,176,0,9,14.7,14,2024-05-26
2024-05-26T23:00:00Z,14.7,NA,0,100,NA,NA,NA,0.4,206,0,8,14.7,14,2024-05-26
2024-05-26T23:30:00Z,14.7,NA,0,100,NA,NA,NA,0.2,126,0,8,14.6,14,2024-05-26
2024-05-27T00:30:00Z,14.5,NA,0.2,100,NA,NA,NA,0.5,196,0,8,14.6,14,2024-05-27
2024-05-27T01:00:00Z,14.4,NA,0,100,NA,NA,NA,0,148,0,8,14.5,14,2024-05-27
2024-05-27T01:30:00Z,14.4,NA,0,100,NA,NA,NA,0,170,0,8,14.5,14,2024-05-27
2024-05-27T02:00:00Z,14.4,NA,0,100,NA,NA,NA,0,201,0,8,14.5,14,2024-05-27
2024-05-27T02:30:00Z,14.4,NA,0,100,NA,NA,NA,0,137,0,8,14.4,14,2024-05-27
2024-05-27T03:00:00Z,14.4,NA,0,100,NA,NA,NA,0,214,0,8,14.4,14.1,2024-05-27
2024-05-27T03:30:00Z,14.3,NA,0,100,NA,NA,NA,0,182,0,8,14.4,14.1,2024-05-27
2024-05-27T04:00:00Z,14.2,NA,0,100,NA,NA,NA,0,188,0,8,14.4,14,2024-05-27
2024-05-27T04:30:00Z,13.9,NA,0,100,NA,NA,NA,0.5,224,0,8,14.4,14,2024-05-27
2024-05-27T05:00:00Z,13.8,NA,0,100,NA,NA,NA,0.9,228,0,7,14.4,14.1,2024-05-27
2024-05-27T05:30:00Z,13.5,NA,0,100,NA,NA,NA,0.8,224,0,7,14.4,14.1,2024-05-27
2024-05-27T06:00:00Z,13,NA,0,100,NA,NA,NA,1.1,225,0,7,14.4,14.1,2024-05-27
2024-05-27T06:30:00Z,12.5,NA,0,100,NA,NA,NA,1.1,228,1,7,14.3,14.1,2024-05-27
2024-05-27T07:00:00Z,12.1,NA,0,100,NA,NA,NA,1,225,19,7,14.3,14.1,2024-05-27
2024-05-27T07:30:00Z,12.2,NA,0,100,NA,NA,NA,0.8,216,49,7,14.3,14.1,2024-05-27
2024-05-27T08:00:00Z,14.8,NA,0,98.9,NA,NA,NA,0.2,199,231,7,14.3,14.1,2024-05-27
2024-05-27T08:30:00Z,17.2,NA,0,92.6,NA,NA,NA,0.8,38,379,9,14.2,14,2024-05-27
2024-05-27T09:00:00Z,18.8,NA,0,91.9,NA,NA,NA,1.3,27,568,11,14.1,14,2024-05-27
2024-05-27T09:30:00Z,20.7,NA,0,87.1,NA,NA,NA,1.5,22,761,14,14,13.9,2024-05-27
2024-05-27T10:00:00Z,21,NA,0,84.8,NA,NA,NA,1.5,22,658,16,14,13.9,2024-05-27
2024-05-27T10:30:00Z,22.1,NA,0,81.7,NA,NA,NA,1.4,25,630,16,14,13.9,2024-05-27
2024-05-27T11:00:00Z,22.8,NA,0,74.8,NA,NA,NA,1.5,17,680,18,14,13.9,2024-05-27
2024-05-27T11:30:00Z,23.5,NA,0,72.8,NA,NA,NA,1.8,14,913,19,14,13.9,2024-05-27
2024-05-27T12:00:00Z,24.6,NA,0,65.2,NA,NA,NA,2.2,30,868,21,14.1,13.8,2024-05-27
2024-05-27T12:30:00Z,22.3,NA,0,70.3,NA,NA,NA,1.4,42,379,21,14.2,13.8,2024-05-27
2024-05-27T13:00:00Z,21.3,NA,0,75.2,NA,NA,NA,0.9,31,396,19,14.3,13.9,2024-05-27
2024-05-27T13:30:00Z,23.1,NA,0,70.2,NA,NA,NA,1.4,21,722,18,14.4,13.9,2024-05-27
2024-05-27T14:00:00Z,24.3,NA,0,65,NA,NA,NA,1.4,21,548,21,14.5,13.8,2024-05-27
2024-05-27T14:30:00Z,21.8,NA,0,71.4,NA,NA,NA,0.4,69,228,21,14.6,13.8,2024-05-27
2024-05-27T15:00:00Z,21.4,NA,0,73,NA,NA,NA,0.5,21,238,18,14.8,13.9,2024-05-27
2024-05-27T15:30:00Z,20.7,NA,0,76.9,NA,NA,NA,0.6,68,180,18,14.8,13.9,2024-05-27
2024-05-27T16:00:00Z,19,NA,0.3,85.7,NA,NA,NA,1,3,135,16,15,13.9,2024-05-27
2024-05-27T16:30:00Z,17.3,NA,0.6,98.2,NA,NA,NA,0.3,95,138,14,15.1,13.9,2024-05-27
2024-05-27T17:00:00Z,16.9,NA,0.8,100,NA,NA,NA,0,29,76,13,15.2,14,2024-05-27
2024-05-27T17:30:00Z,16.4,NA,0.2,100,NA,NA,NA,0.3,112,55,12,15.2,14,2024-05-27
2024-05-27T18:00:00Z,16,NA,0.5,100,NA,NA,NA,0.3,122,27,11,15.3,14,2024-05-27
2024-05-27T18:30:00Z,15.7,NA,0.4,100,NA,NA,NA,0,279,2,10,15.3,14,2024-05-27
2024-05-27T19:00:00Z,15.5,NA,0.2,100,NA,NA,NA,0,161,0,10,15.3,14,2024-05-27
2024-05-27T19:30:00Z,15.3,NA,0.1,100,NA,NA,NA,0,191,0,9,15.3,14,2024-05-27
2024-05-27T20:00:00Z,15,NA,0,100,NA,NA,NA,0.5,232,0,9,15.3,14,2024-05-27
2024-05-27T20:30:00Z,14.9,NA,0,100,NA,NA,NA,0,153,0,9,15.3,14,2024-05-27
2024-05-27T21:00:00Z,14.8,NA,0,100,NA,NA,NA,0,141,0,9,15.3,14,2024-05-27
2024-05-27T21:30:00Z,14.8,NA,0,100,NA,NA,NA,0,216,0,8,15.3,14,2024-05-27
2024-05-27T22:00:00Z,14.7,NA,0,100,NA,NA,NA,0.2,217,0,9,15.3,14,2024-05-27
2024-05-27T22:30:00Z,14.6,NA,0,100,NA,NA,NA,0,173,0,8,15.3,14.1,2024-05-27
2024-05-27T23:00:00Z,14.5,NA,0,100,NA,NA,NA,0.5,213,0,8,15.2,14.1,2024-05-27
2024-05-27T23:30:00Z,14.5,NA,0,100,NA,NA,NA,0.4,184,0,8,15.2,14.1,2024-05-27
2024-05-28T00:30:00Z,14.3,NA,0,100,NA,NA,NA,0.2,201,0,9,15.1,14.1,2024-05-28
2024-05-28T01:00:00Z,14,NA,0,100,NA,NA,NA,0.6,211,0,8,15.1,14.1,2024-05-28
2024-05-28T01:30:00Z,14,NA,0,100,NA,NA,NA,0,157,0,7,15.1,14.1,2024-05-28
2024-05-28T02:00:00Z,14,NA,0.1,100,NA,NA,NA,0,215,0,7,15,14.1,2024-05-28
2024-05-28T02:30:00Z,14.1,NA,0,100,NA,NA,NA,0,220,0,7,14.9,14.1,2024-05-28
2024-05-28T03:00:00Z,14.1,NA,0.1,100,NA,NA,NA,0.2,222,0,7,14.9,14.1,2024-05-28
2024-05-28T03:30:00Z,14,NA,0,100,NA,NA,NA,0,136,0,8,14.9,14.1,2024-05-28
2024-05-28T04:00:00Z,14,NA,0,100,NA,NA,NA,0,117,0,7,14.8,14.1,2024-05-28
2024-05-28T04:30:00Z,14,NA,0,100,NA,NA,NA,0,159,0,7,14.8,14.2,2024-05-28
2024-05-28T05:00:00Z,14,NA,0,100,NA,NA,NA,0.2,213,0,7,14.8,14.1,2024-05-28
2024-05-28T05:30:00Z,14,NA,0.1,100,NA,NA,NA,0,231,0,7,14.8,14.2,2024-05-28
2024-05-28T06:00:00Z,14,NA,0.1,100,NA,NA,NA,0.1,221,0,7,14.7,14.1,2024-05-28
2024-05-28T06:30:00Z,14,NA,0.3,100,NA,NA,NA,0,218,1,7,14.7,14.2,2024-05-28
2024-05-28T07:00:00Z,14.1,NA,1.9,100,NA,NA,NA,0.5,217,20,7,14.7,14.1,2024-05-28
2024-05-28T07:30:00Z,14.5,NA,0.7,100,NA,NA,NA,0.6,227,63,8,14.6,14.2,2024-05-28
2024-05-28T08:00:00Z,14.6,NA,0.8,100,NA,NA,NA,0.1,200,54,8,14.6,14.2,2024-05-28
2024-05-28T08:30:00Z,15.2,NA,0.2,100,NA,NA,NA,0.1,305,169,8,14.5,14.2,2024-05-28
2024-05-28T09:00:00Z,15.9,NA,0.2,100,NA,NA,NA,0.3,26,200,9,14.5,14.1,2024-05-28
2024-05-28T09:30:00Z,16.2,NA,0,100,NA,NA,NA,0.1,47,212,10,14.5,14.1,2024-05-28
2024-05-28T10:00:00Z,17.3,NA,0.1,99.7,NA,NA,NA,1.1,25,483,11,14.4,14.1,2024-05-28
2024-05-28T10:30:00Z,17.3,NA,0,98,NA,NA,NA,0.8,106,352,12,14.4,14.1,2024-05-28
2024-05-28T11:00:00Z,18.2,NA,0.1,94.6,NA,NA,NA,0.7,45,408,13,14.4,14,2024-05-28
2024-05-28T11:30:00Z,17.2,NA,0.8,97.8,NA,NA,NA,0.9,21,339,13,14.4,14,2024-05-28
